Price,Close,High,Low,Open,Volume
Ticker,^SP500TR,^SP500TR,^SP500TR,^SP500TR,^SP500TR
Date,,,,,
2016-03-01,3873.110107421875,3896.5,3636.25,3636.25,0
2016-04-01,3888.1298828125,3973.530029296875,3826.77001953125,3867.280029296875,0
2016-05-01,3957.949951171875,3970.22998046875,3821.530029296875,3891.679931640625,0
2016-06-01,3968.2099609375,4004.68994140625,3764.35009765625,3952.929931640625,0
2016-07-01,4114.509765625,4121.10986328125,3923.64990234375,3969.85009765625,0
2016-08-01,4120.2900390625,4160.490234375,4065.3798828125,4113.66015625,0
2016-09-01,4121.06005859375,4153.66015625,4023.889892578125,4121.06005859375,0
2016-10-01,4045.889892578125,4126.35986328125,4022.6201171875,4114.08984375,0
2016-11-01,4195.72998046875,4224.89990234375,3967.3798828125,4050.739990234375,0
2016-12-01,4278.66015625,4348.89013671875,4174.22021484375,4198.490234375,0
2017-01-01,4359.81005859375,4401.56982421875,4290.85009765625,4303.1201171875,0
2017-02-01,4532.93017578125,4547.919921875,4347.68994140625,4373.64990234375,0
2017-03-01,4538.2099609375,4605.27001953125,4459.5,4565.3798828125,0
2017-04-01,4584.81982421875,4611.16015625,4477.06005859375,4537.7099609375,0
2017-05-01,4649.33984375,4660.4599609375,4532.4501953125,4593.10986328125,0
2017-06-01,4678.35986328125,4735.10986328125,4644.06982421875,4657.330078125,0
2017-07-01,4774.56005859375,4800.75,4651.2099609375,4694.18994140625,0
2017-08-01,4789.18017578125,4816.97021484375,4680.52978515625,4787.72998046875,0
2017-09-01,4887.97021484375,4888.0,4741.0498046875,4794.85986328125,0
2017-10-01,5002.02978515625,5016.43017578125,4890.02978515625,4891.56005859375,0
2017-11-01,5155.43994140625,5174.64013671875,4974.3798828125,5017.47021484375,0
2017-12-01,5212.759765625,5251.39013671875,5074.14013671875,5150.830078125,0
2018-01-01,5511.2099609375,5606.080078125,5230.06005859375,5232.72021484375,0
2018-02-01,5308.08984375,5535.85009765625,4947.990234375,5497.919921875,0
2018-03-01,5173.18994140625,5484.35986328125,5064.43017578125,5311.6201171875,0
2018-04-01,5193.0400390625,5327.6201171875,5002.7099609375,5158.7001953125,0
2018-05-01,5318.10009765625,5387.3798828125,5089.08984375,5184.419921875,0
2018-06-01,5350.830078125,5490.3701171875,5298.64990234375,5344.990234375,0
2018-07-01,5549.9599609375,5611.490234375,5312.83984375,5324.64990234375,0
2018-08-01,5730.7998046875,5758.83984375,5511.2998046875,5559.580078125,0
2018-09-01,5763.419921875,5814.9501953125,5660.0498046875,5722.31982421875,0
2018-10-01,5369.490234375,5814.81982421875,5155.6201171875,5787.81005859375,0
2018-11-01,5478.91015625,5577.68017578125,5219.6201171875,5381.2001953125,0
2018-12-01,4984.22021484375,5558.16015625,4664.08984375,5539.1201171875,0
2019-01-01,5383.6298828125,5393.259765625,4860.85986328125,4924.81005859375,0
2019-02-01,5556.490234375,5611.669921875,5343.240234375,5380.81005859375,0
2019-03-01,5664.4599609375,5714.14013671875,5435.02978515625,5584.18994140625,0
2019-04-01,5893.81005859375,5901.0,5692.9501953125,5692.9501953125,0
2019-05-01,5519.27001953125,5910.3798828125,5516.330078125,5906.8701171875,0
2019-06-01,5908.25,5952.02978515625,5473.2099609375,5518.27001953125,0
2019-07-01,5993.169921875,6088.080078125,5949.0400390625,5953.6298828125,0
2019-08-01,5898.22998046875,6060.5498046875,5676.31005859375,5993.64013671875,0
2019-09-01,6008.58984375,6097.4501953125,5829.080078125,5863.47021484375,0
2019-10-01,6138.72998046875,6162.58984375,5766.4501953125,6022.89013671875,0
2019-11-01,6361.56005859375,6386.7998046875,6165.85986328125,6165.85986328125,0
2019-12-01,6553.56982421875,6586.85009765625,6219.0,6367.58984375,0
2020-01-01,6551.0,6776.35009765625,6522.33984375,6582.5498046875,0
2020-02-01,6011.72998046875,6901.419921875,5811.5498046875,6571.68017578125,0
2020-03-01,5269.2001953125,6383.330078125,4466.72021484375,6052.68994140625,0
2020-04-01,5944.68017578125,6031.080078125,4989.72998046875,5092.85009765625,0
2020-05-01,6227.81005859375,6276.60009765625,5654.22998046875,5856.8701171875,0
2020-06-01,6351.669921875,6615.5498046875,6073.52001953125,6216.7998046875,0
2020-07-01,6709.81005859375,6725.830078125,6353.66015625,6363.41015625,0
2020-08-01,7192.10986328125,7221.830078125,6737.72021484375,6745.169921875,0
2020-09-01,6918.830078125,7373.35009765625,6602.35986328125,7206.89990234375,0
2020-10-01,6734.83984375,7307.5498046875,6660.68994140625,6966.6298828125,0
2020-11-01,7472.06005859375,7517.66015625,6755.1298828125,6788.9599609375,0
2020-12-01,7759.35009765625,7767.169921875,7500.47998046875,7522.2998046875,0
2021-01-01,7681.009765625,8001.990234375,7567.080078125,7777.41015625,0
2021-02-01,7892.81005859375,8175.830078125,7704.89013671875,7716.0400390625,0
2021-03-01,8238.48046875,8282.990234375,7712.97021484375,7957.9599609375,0
2021-04-01,8678.16015625,8755.5,8279.75,8279.75,0
2021-05-01,8738.76953125,8799.099609375,8424.4501953125,8700.6201171875,0
2021-06-01,8942.7802734375,8952.48046875,8663.7802734375,8764.830078125,0
2021-07-01,9155.2099609375,9226.73046875,8814.4697265625,8950.1103515625,0
2021-08-01,9433.580078125,9463.0302734375,9106.7001953125,9179.400390625,0
2021-09-01,8994.830078125,9483.830078125,8988.4404296875,9446.98046875,0
2021-10-01,9625.01953125,9630.580078125,8935.7802734375,9014.98046875,0
2021-11-01,9558.330078125,9925.669921875,9544.4697265625,9636.0595703125,0
2021-12-01,9986.7001953125,10075.650390625,9410.8203125,9634.1103515625,0
2022-01-01,9469.919921875,10097.2998046875,8854.41015625,10011.8095703125,0
2022-02-01,9186.3701171875,9637.3095703125,8639.9404296875,9478.400390625,0
2022-03-01,9527.4599609375,9750.4404296875,8735.51953125,9163.9296875,0
2022-04-01,8696.650390625,9661.6298828125,8680.7099609375,9548.3095703125,0
2022-05-01,8712.599609375,9066.509765625,8030.43994140625,8693.9296875,0
2022-06-01,7993.43017578125,8810.5,7676.7998046875,8749.5,0
2022-07-01,8730.4599609375,8751.16015625,7863.5498046875,7984.4599609375,0
2022-08-01,8374.419921875,9150.33984375,8374.08984375,8690.259765625,0
2022-09-01,7603.14013671875,8726.8701171875,7599.97021484375,8336.9296875,0
2022-10-01,8218.7001953125,8288.849609375,7408.6298828125,7655.14013671875,0
2022-11-01,8678.0,8678.0,7851.830078125,8279.9404296875,0
2022-12-01,8178.02001953125,8727.1298828125,8015.830078125,8693.83984375,0
2023-01-01,8691.8798828125,8728.099609375,8082.330078125,8207.6904296875,0
2023-02-01,8479.7998046875,8945.669921875,8420.1904296875,8678.009765625,0
2023-03-01,8791.1298828125,8794.2099609375,8141.259765625,8465.76953125,0
2023-04-01,8928.349609375,8929.3798828125,8670.0498046875,8775.9296875,0
2023-05-01,8967.16015625,9075.0703125,8670.0703125,8922.6201171875,0
2023-06-01,9559.669921875,9577.0703125,8951.25,8975.669921875,0
2023-07-01,9866.76953125,9904.2900390625,9421.740234375,9560.3701171875,0
2023-08-01,9709.6796875,9857.5595703125,9333.9599609375,9845.2197265625,0
2023-09-01,9246.740234375,9782.23046875,9138.740234375,9759.599609375,0
2023-10-01,9052.3095703125,9480.3095703125,8857.0302734375,9239.16015625,0
2023-11-01,9879.01953125,9918.91015625,9060.8701171875,9068.490234375,0
2023-12-01,10327.830078125,10377.9697265625,9834.349609375,9861.75,0
2024-01-01,10501.3798828125,10686.009765625,10139.98046875,10274.8095703125,0
2024-02-01,11062.1103515625,11090.2001953125,10519.33984375,10535.4296875,0
2024-03-01,11418.0302734375,11440.740234375,10978.0595703125,11067.6103515625,0
2024-04-01,10951.66015625,11438.5703125,10772.0400390625,11425.919921875,0
2024-05-01,11494.7001953125,11628.9296875,10899.4501953125,10937.259765625,0
2024-06-01,11907.150390625,12044.48046875,11402.0,11538.849609375,0
2024-07-01,12052.08984375,12369.9599609375,11764.240234375,11930.6298828125,0
2024-08-01,12344.4296875,12349.5302734375,11174.6396484375,12086.490234375,0
2024-09-01,12608.0703125,12613.73046875,11810.8896484375,12292.099609375,0
2024-10-01,12493.740234375,12866.23046875,12415.98046875,12598.0302734375,0
2024-11-01,13227.1298828125,13252.58984375,12475.4296875,12533.1904296875,0
2024-12-01,12911.8203125,13379.759765625,12801.9296875,13245.66015625,0
